student_key,course_key,assessments_attempted,avg_score_so_far,max_score_so_far,min_score_so_far,pass_assessment_count,latest_assessment_score,fail_assessment_count,early_exercise_avg,late_exercise_avg,assignment_avg_score,score_trend,academic_period_key,snapshot_date
1,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,2026-08-01
2,1,30.0,70.53999999999999,100.0,0.0,20,44.8,10,95.0,72.0,34.9,-23.0,1,2026-08-01
3,1,24.0,58.083333333333336,100.0,0.0,18,0.0,6,66.0,63.333333333333336,41.66666666666666,-2.6666666666666643,1,2026-08-01
4,1,30.0,83.28666666666666,100.0,60.0,30,61.9,0,79.0,98.0,68.95,19.0,1,2026-08-01
5,1,30.0,86.00666666666666,100.0,10.0,28,93.05,2,71.0,97.0,91.525,26.0,1,2026-08-01
6,1,30.0,81.62666666666668,100.0,54.0,30,60.45,0,87.0,94.0,57.225,7.0,1,2026-08-01
7,1,30.0,53.53333333333333,80.0,31.0,18,68.0,12,51.0,59.0,49.5,8.0,1,2026-08-01
8,1,30.0,57.940000000000005,94.0,0.0,22,71.05,8,46.0,52.0,82.525,6.0,1,2026-08-01
9,1,30.0,67.83733333333333,100.0,0.0,24,52.28,6,94.0,40.0,70.14,-54.0,1,2026-08-01
10,1,22.0,60.08181818181818,95.0,10.0,12,84.7,10,56.25,70.0,64.85,13.75,1,2026-08-01
11,1,28.0,77.07142857142857,100.0,0.0,24,0.0,4,88.0,78.0,55.333333333333336,-10.0,1,2026-08-01
12,1,30.0,79.43333333333334,100.0,40.0,28,87.0,2,86.0,79.0,71.0,-7.0,1,2026-08-01
13,1,30.0,98.49333333333334,100.0,88.7,30,88.7,0,100.0,100.0,94.35,0.0,1,2026-08-01
14,1,28.0,82.82142857142857,100.0,0.0,26,0.0,2,90.0,91.0,54.66666666666666,1.0,1,2026-08-01
15,1,30.0,88.74666666666667,100.0,70.0,30,81.1,0,92.0,94.0,77.05,2.0,1,2026-08-01
16,1,30.0,68.83333333333333,100.0,0.0,24,20.25,6,86.0,66.0,49.125,-20.0,1,2026-08-01
17,1,14.0,35.857142857142854,100.0,0.0,6,0.0,8,73.33333333333333,0.0,3.0,0.0,1,2026-08-01
18,1,12.0,0.0,0.0,0.0,0,0.0,12,0.0,0.0,0.0,0.0,1,2026-08-01
19,1,30.0,93.65333333333334,100.0,70.0,30,93.15,0,90.0,97.0,94.075,7.0,1,2026-08-01
20,1,16.0,53.875,100.0,20.0,8,65.0,8,100.0,20.0,47.25,-80.0,1,2026-08-01
21,1,16.0,67.8875,100.0,26.5,14,62.3,2,97.5,70.0,62.9,-27.5,1,2026-08-01
22,1,30.0,96.584,100.0,88.13,30,88.13,0,98.0,97.0,94.065,-1.0,1,2026-08-01
23,1,30.0,85.1,100.0,55.5,30,74.0,0,94.0,91.0,64.75,-3.0,1,2026-08-01
24,1,18.0,83.38888888888889,100.0,38.5,16,75.5,2,96.25,0.0,81.75,0.0,1,2026-08-01
25,1,30.0,77.36,100.0,46.2,26,46.2,4,81.0,83.0,64.6,2.0,1,2026-08-01
26,1,24.0,38.083333333333336,70.0,0.0,8,0.0,16,56.66666666666666,36.0,24.0,-20.666666666666664,1,2026-08-01
27,1,26.0,51.68461538461538,80.0,30.0,12,46.45,14,60.0,50.0,44.225,-10.0,1,2026-08-01
28,1,8.0,26.125,95.0,0.0,2,0.0,6,0.0,95.0,0.0,0.0,1,2026-08-01
29,1,28.0,75.61428571428571,100.0,56.05,28,56.05,0,83.0,85.0,57.025,2.0,1,2026-08-01
30,1,18.0,41.66666666666666,95.0,5.5,8,5.5,10,52.5,0.0,36.0,0.0,1,2026-08-01
31,1,30.0,90.15333333333334,100.0,65.8,30,65.8,0,97.4,90.0,80.4,-7.400000000000006,1,2026-08-01
32,1,28.0,84.09285714285714,100.0,59.0,28,59.4,0,91.25,98.0,59.2,6.75,1,2026-08-01
33,1,30.0,88.39666666666668,100.0,60.0,30,91.3,0,78.0,100.0,86.7375,22.0,1,2026-08-01
34,1,26.0,76.96153846153847,100.0,20.0,22,83.0,4,81.0,73.33333333333333,78.25,-7.666666666666671,1,2026-08-01
35,1,30.0,84.97333333333333,100.0,70.35,30,70.35,0,87.8,90.0,74.175,2.200000000000003,1,2026-08-01
36,1,30.0,67.6,90.0,35.0,26,64.5,4,67.0,63.0,74.75,-4.0,1,2026-08-01
37,1,28.0,77.27142857142857,95.0,55.0,28,81.4,0,79.0,73.75,80.7,-5.25,1,2026-08-01
38,1,30.0,67.25333333333333,92.0,35.0,24,79.65,6,62.0,59.0,85.825,-3.0,1,2026-08-01
39,1,30.0,81.94266666666667,100.0,61.57,30,61.57,0,94.0,82.0,65.285,-12.0,1,2026-08-01
40,1,28.0,62.392857142857146,100.0,19.0,24,19.0,4,75.0,72.5,35.5,-2.5,1,2026-08-01
41,1,20.0,38.9,60.0,0.0,10,46.0,10,40.0,55.0,30.666666666666668,15.0,1,2026-08-01
42,1,26.0,84.34615384615384,100.0,60.0,26,60.0,0,91.0,93.33333333333331,72.0,2.3333333333333286,1,2026-08-01
43,1,28.0,82.27857142857144,100.0,45.0,26,85.95,2,85.0,88.0,73.475,3.0,1,2026-08-01
44,1,26.0,83.9076923076923,100.0,67.9,26,67.9,0,93.0,88.33333333333333,71.95,-4.666666666666671,1,2026-08-01
45,1,30.0,89.08666666666666,100.0,65.0,30,79.15,0,88.0,92.0,86.575,4.0,1,2026-08-01
46,1,30.0,72.78666666666666,90.0,40.0,28,69.65,2,69.0,82.0,65.325,13.0,1,2026-08-01
47,1,30.0,83.44666666666667,100.0,60.0,30,75.85,0,81.0,87.0,81.925,6.0,1,2026-08-01
48,1,30.0,72.25733333333332,100.0,25.0,24,51.43,6,86.0,56.0,75.715,-30.0,1,2026-08-01
49,1,18.0,63.333333333333336,100.0,29.0,16,64.5,2,65.0,80.0,62.75,15.0,1,2026-08-01
50,1,26.0,46.2,84.0,20.0,12,51.3,14,40.0,33.333333333333336,67.65,-6.666666666666664,1,2026-08-01
51,1,28.0,87.73571428571428,100.0,50.0,28,97.9,0,89.0,82.5,93.95,-6.5,1,2026-08-01
52,1,30.0,71.03333333333333,100.0,50.0,30,68.0,0,82.0,67.0,61.5,-15.0,1,2026-08-01
53,1,24.0,57.03333333333333,100.0,19.7,14,19.7,10,72.0,50.0,44.6,-22.0,1,2026-08-01
54,1,26.0,74.99230769230769,100.0,30.0,20,76.45,6,67.5,97.5,62.225,30.0,1,2026-08-01
55,1,22.0,45.13636363636363,75.0,0.0,8,44.0,14,48.75,20.0,59.5,-28.75,1,2026-08-01
56,1,30.0,78.56666666666666,100.0,0.0,28,84.0,2,92.0,59.0,87.0,-33.0,1,2026-08-01
57,1,12.0,57.333333333333336,100.0,10.0,10,62.0,2,100.0,0.0,58.5,0.0,1,2026-08-01
58,1,24.0,26.375,55.0,0.0,8,53.75,16,17.5,6.666666666666667,54.375,-10.833333333333332,1,2026-08-01
59,1,18.0,55.67777777777778,85.0,29.0,12,36.05,6,78.33333333333333,55.0,45.525,-23.33333333333333,1,2026-08-01
60,1,30.0,90.91333333333334,100.0,80.0,30,84.15,0,91.8,91.0,89.575,-0.7999999999999972,1,2026-08-01
61,1,30.0,91.0,100.0,60.0,30,80.0,0,98.0,88.0,85.5,-10.0,1,2026-08-01
62,1,30.0,74.58,95.0,50.0,30,88.35,0,79.0,69.0,76.175,-10.0,1,2026-08-01
63,1,28.0,79.5,100.0,40.0,26,65.5,2,88.0,75.0,74.75,-13.0,1,2026-08-01
64,1,20.0,48.73,80.0,10.0,14,65.65,6,40.0,50.0,61.325,10.0,1,2026-08-01
65,1,30.0,83.24666666666667,95.0,58.0,30,88.4,0,83.8,90.0,73.2,6.200000000000003,1,2026-08-01
66,1,30.0,74.21333333333334,100.0,30.0,28,72.35,2,66.0,77.0,81.675,11.0,1,2026-08-01
67,1,30.0,87.22666666666667,100.0,67.7,30,67.7,0,96.0,86.0,76.85,-10.0,1,2026-08-01
68,1,30.0,75.48666666666666,100.0,30.0,24,41.65,6,72.0,90.0,60.325,18.0,1,2026-08-01
69,1,30.0,71.59466666666667,100.0,47.21,26,47.21,4,74.0,75.0,63.605,1.0,1,2026-08-01
70,1,30.0,95.83733333333332,100.0,88.28,30,88.28,0,98.0,96.0,92.64,-2.0,1,2026-08-01
71,1,28.0,54.642857142857146,80.0,0.0,20,66.0,8,55.0,42.0,73.0,-13.0,1,2026-08-01
72,1,30.0,75.97333333333333,100.0,40.0,28,96.3,2,80.0,62.0,89.65,-18.0,1,2026-08-01
73,1,20.0,53.4,100.0,0.0,10,0.0,10,80.0,75.0,9.333333333333334,-5.0,1,2026-08-01
74,1,30.0,76.5,95.0,30.0,28,50.0,2,76.0,81.0,71.0,5.0,1,2026-08-01
75,1,28.0,73.39285714285714,100.0,40.0,22,41.0,6,70.0,93.75,57.5,23.75,1,2026-08-01
76,1,30.0,64.23333333333333,100.0,20.0,22,45.0,8,76.0,61.0,52.5,-15.0,1,2026-08-01
77,1,20.0,70.47,100.0,38.0,18,89.35,2,70.0,100.0,71.675,30.0,1,2026-08-01
78,1,28.0,76.72142857142856,100.0,50.0,28,73.3,0,71.25,78.0,82.9,6.75,1,2026-08-01
79,1,28.0,70.85714285714286,100.0,40.0,26,63.0,2,86.0,65.0,58.25,-21.0,1,2026-08-01
80,1,30.0,81.77333333333333,100.0,65.0,30,79.3,0,86.0,78.0,81.15,-8.0,1,2026-08-01
81,1,30.0,35.906666666666666,75.0,10.0,8,48.8,22,15.0,55.0,38.4,40.0,1,2026-08-01
82,1,30.0,92.12666666666668,100.0,70.0,30,88.7,0,90.0,93.0,93.85,3.0,1,2026-08-01
83,1,30.0,68.04,100.0,40.0,24,45.3,6,69.0,79.0,51.65,10.0,1,2026-08-01
84,1,30.0,83.09333333333333,100.0,69.0,30,70.2,0,84.0,92.0,69.6,8.0,1,2026-08-01
85,1,30.0,69.76666666666667,100.0,0.0,20,0.0,10,79.0,100.0,15.5,21.0,1,2026-08-01
86,1,24.0,57.76666666666667,100.0,20.0,16,68.1,8,65.0,43.333333333333336,66.05,-21.666666666666664,1,2026-08-01
87,1,28.0,59.17857142857143,100.0,0.0,18,56.0,10,55.0,75.0,49.0,20.0,1,2026-08-01
88,1,18.0,74.33333333333333,100.0,0.0,14,86.5,4,75.0,0.0,84.75,0.0,1,2026-08-01
89,1,16.0,14.0,38.0,0.0,0,38.0,16,0.0,0.0,28.0,0.0,1,2026-08-01
90,1,30.0,87.90666666666667,100.0,79.0,30,82.55,0,92.0,89.0,80.775,-3.0,1,2026-08-01
91,1,30.0,84.86,100.0,50.0,30,84.95,0,74.0,92.0,89.975,18.0,1,2026-08-01
92,1,20.0,78.85,100.0,43.5,18,72.5,2,78.33333333333333,100.0,77.5,21.66666666666667,1,2026-08-01
93,1,26.0,32.19230769230769,60.0,0.0,6,23.0,20,41.0,26.666666666666668,26.25,-14.333333333333332,1,2026-08-01
94,1,28.0,53.785714285714285,90.0,17.0,16,17.0,12,75.0,56.25,23.25,-18.75,1,2026-08-01
95,1,24.0,41.833333333333336,86.0,0.0,8,0.0,16,55.0,26.666666666666668,43.0,-28.33333333333333,1,2026-08-01
96,1,30.0,68.36,100.0,1.2,22,1.2,8,82.0,88.0,22.6,6.0,1,2026-08-01
97,1,24.0,76.825,100.0,55.5,24,55.7,0,88.33333333333333,72.5,77.85,-15.833333333333329,1,2026-08-01
98,1,16.0,51.275,100.0,0.0,10,73.1,6,40.0,0.0,69.55,0.0,1,2026-08-01
99,1,28.0,74.25,100.0,0.0,26,79.0,2,90.0,53.75,77.0,-36.25,1,2026-08-01
100,1,20.0,41.15,75.0,0.0,10,0.0,10,61.25,50.0,21.75,-11.25,1,2026-08-01
101,1,30.0,71.86666666666666,90.0,43.0,26,67.0,4,74.0,82.0,55.0,8.0,1,2026-08-01
102,1,16.0,10.375,25.0,0.0,0,0.0,16,16.666666666666668,20.0,2.0,3.333333333333332,1,2026-08-01
103,1,30.0,89.96666666666667,100.0,40.0,26,93.0,4,97.0,100.0,66.5,3.0,1,2026-08-01
104,1,30.0,91.53333333333332,100.0,75.0,30,94.0,0,96.0,86.0,93.0,-10.0,1,2026-08-01
105,1,24.0,65.48333333333333,90.0,25.0,20,65.65,4,76.0,57.5,60.325,-18.5,1,2026-08-01
106,1,28.0,48.75714285714286,100.0,0.0,16,32.8,12,46.0,60.0,41.4,14.0,1,2026-08-01
107,1,28.0,68.35714285714286,100.0,30.0,26,77.0,2,70.0,65.0,71.5,-5.0,1,2026-08-01
108,1,28.0,58.46428571428572,85.0,0.0,24,76.0,4,70.0,38.75,65.75,-31.25,1,2026-08-01
109,1,22.0,68.95454545454545,90.0,43.5,20,85.0,2,67.5,82.5,70.0,15.0,1,2026-08-01
110,1,20.0,51.2,70.0,27.0,12,58.5,8,56.66666666666666,50.0,53.75,-6.666666666666664,1,2026-08-01
111,1,26.0,81.69999999999999,100.0,63.3,26,63.3,0,99.0,76.66666666666667,66.15,-22.33333333333333,1,2026-08-01
112,1,28.0,67.51428571428572,100.0,30.0,24,52.85,4,53.75,82.0,64.425,28.25,1,2026-08-01
113,1,30.0,31.466666666666665,75.0,0.0,10,62.0,20,17.0,19.0,68.5,2.0,1,2026-08-01
114,1,30.0,80.2,100.0,60.0,30,86.0,0,83.0,81.0,75.25,-2.0,1,2026-08-01
115,1,28.0,73.57142857142857,100.0,50.0,28,65.0,0,84.0,70.0,65.0,-14.0,1,2026-08-01
116,1,12.0,50.48333333333333,78.0,0.0,8,73.45,4,0.0,0.0,75.725,0.0,1,2026-08-01
117,1,30.0,92.2,100.0,50.0,30,91.5,0,100.0,100.0,70.75,0.0,1,2026-08-01
118,1,30.0,79.42,100.0,30.0,28,94.65,2,72.0,80.0,88.825,8.0,1,2026-08-01
119,1,30.0,69.7,100.0,10.0,22,77.5,8,80.0,67.0,59.25,-13.0,1,2026-08-01
120,1,28.0,88.57857142857142,100.0,64.0,28,83.05,0,100.0,92.0,73.525,-8.0,1,2026-08-01
121,1,16.0,48.625,80.0,18.5,10,31.75,6,65.0,55.0,46.375,-10.0,1,2026-08-01
122,1,28.0,92.64,100.0,78.73,28,78.73,0,100.0,96.25,80.86500000000001,-3.75,1,2026-08-01
